tweet_id,username,original_text,final_text,word_count_before,word_count_after,removed_urls,removed_mentions,removed_hashtags,removed_stopwords,normalized_words,stemmed_words,processed_at
1933138581742363048,,Kasian kubu keok pilpres udah halu pingin ada yg masuk kabinet Palagi yg pengangguran yg skrg tiktok an mulu sampe di bikinin pilm Ga ada reshuffle kabinet yaaa kata pak presiden @prabowo krn tim kabinet nya bekerja dgn baik https://t.co/8RVu5WYWCu,kasihan kubu keok pilpres sudah halu pengin ada yang masuk kabinet palagi yang anggur yang sekarang tiktok an mulu sampai bikin film enggak ada reshuffle kabinet ya kata pak presiden karena tim kabinet kerja dengan baik,40,36,1,1,0,2,14,2,2026-06-25 17:04:59
1933137960607867379,,Gaduh Kocok Ulang Kabinet Prabowo: Tak Ada Reshuffle Menteri Saya Bekerja dengan Baik! https://t.co/XjDpssfx1O,gaduh kocok ulang kabinet prabowo tak ada reshuffle menteri kerja baik,14,11,1,0,0,2,0,1,2026-06-25 17:04:59
1933134989459362004,,@geloraco Naga²nya Judi Arie dah slamat. So... Dia bs dgn aman nyaman dan tentram duduk di Kabinet pak @prabowo. Palagi klo bs memenuhi target 80rb pembentukan Kop Merah Putih dlm waktu sesingkat²ny. Mari kt tanya ke @Gerindra https://t.co/v17OiiDd0V,naga nya judi arie deh selamat sok bisa dengan aman nyaman tenteram duduk kabinet pak palagi kalo bisa penuh target ribu bentuk kop merah putih dalam singkat ny roti kita tanya,38,29,1,3,0,5,12,4,2026-06-25 17:04:59
1933134239450738903,,Presiden Prabowo Subianto menegaskan hingga kini dirinya tak berencana melakukan reshuffle atau perombakan kabinet Indonesia Maju. Prabowo menilai para menterinya bekerja semakin baik. #liputan6dotcom #Lip6driz https://t.co/tpiQy1LMss,presiden prabowo subianto tegas hingga kini diri tak rencana laku reshuffle ombak kabinet indonesia maju prabowo nilai menteri kerja makin baik,26,21,1,0,2,2,1,8,2026-06-25 17:04:59
1933132112455987497,,PDI-P melihat isu reshuffle kabinet mengemuka karena desakan publik terhadap para menteri untuk lebih serius membantu Presiden Prabowo. #Polhuk #Kompas60 https://t.co/9WACAQ4qSl,pdip lihat isu reshuffle kabinet muka desa publik hadap menteri serius bantu presiden prabowo,21,14,1,0,2,4,0,5,2026-06-25 17:04:59
1933132077542625564,,PDI-P melihat isu reshuffle kabinet mengemuka karena desakan publik terhadap para menteri untuk lebih serius membantu Presiden Prabowo. #Polhuk #Kompas60 https://t.co/DncwxcuexW,pdip lihat isu reshuffle kabinet muka desa publik hadap menteri serius bantu presiden prabowo,21,14,1,0,2,4,0,5,2026-06-25 17:04:59
1933129195942723877,,@Ary_PrasKe2 @Anak__Ogi @AntoniusCDN @becak50 @BiLLRaY2019 @ferdinand_mpu @jhonsitorus_19 @NgkongRoses @NyaiNeneng @RickyKardjono @newIding30 Saya Dari Jawa sangat menyayangkan kelakuan Mulyono dan keluarga semoga pak @prabowo cepat reshuffle kabinet dan jajarannya yang hanya mementingkan kantong pribadi dan kelompoknya dulu sudah sangat mahal harga Aceh yang harus dibayar,jawa sayang laku mulyono keluarga moga pak cepat reshuffle kabinet jajar penting kantong pribadi kelompok dahulu mahal harga aceh harus bayar,44,21,0,12,0,11,1,7,2026-06-25 17:05:00
1933127983835009096,,@prabowo Wahai Bapak Presiden @prabowo kok itu pejabat titipan @jokowi ngak dibersihkan dari Kabinet anda...? Apakah anda @prabowo bersama @jokowi dan @titokarnavian_ juga ikut terlibat. Buat apa Gugat ke PT.UN kenapa presiden tidak mengintruksikan Pencabutan Putusan Kemendagri...?? https://t.co/8VINNsNzfH,wahai bapak presiden kok jabat titip enggak bersih kabinet apakah sama ikut libat buat gugat ptun kenapa presiden tidak mengintruksikan cabut putus kemendagri,38,23,1,6,0,8,1,7,2026-06-25 17:05:00
1933124612378001820,,@msaid_didu @YouTube MANUSIA INI MACAM MASIH JADI MENTRI SAJA DI KABINET PAK PRABOWO DIA MEWAKILI AOA NGOMONG SEOERTI INI ??? https://t.co/Oe0NpWrBml,manusia macam masih jadi tri kabinet pak prabowo wakil aoa omong seoerti,21,12,1,2,0,5,1,3,2026-06-25 17:05:00
1933121318884671496,,Perseteruan Budi Arie dan Budi Gunawan Soal Judol Buat Kabinet tidak Kondusif Presiden Prabowo Subianto kembali melontarkan ancaman kepada anak buahnya untuk tidak main-main dalam bekerja. Dalam pidatonya di Hari Hari Lahir Pancasila 2 Juni lalu dia berseru pejabat yang tidak https://t.co/RYHaWjvRb8,seteru budi arie budi gunawan soal judol buat kabinet tidak kondusif presiden prabowo subianto kembali lontar ancam kepada anak buah tidak mainmain kerja pidato hari hari lahir pancasila juni seru jabat tidak,42,32,1,0,0,8,0,8,2026-06-25 17:05:01
1933121003783422177,,Prabowo Bantah Isu Reshuffle Kabinet: Tidak Ada Rencana https://t.co/B2fsRGov2E https://t.co/rX8cZ5WsC2,prabowo bantah isu reshuffle kabinet tidak ada rencana,10,8,2,0,0,0,0,0,2026-06-25 17:05:01
1933118327968375014,,https://t.co/pujGBGfB6D Presiden Prabowo Subianto menegaskan belum ada rencana untuk melakukan reshuffle kabinet dalam waktu dekat.,presiden prabowo subianto tegas belum ada rencana laku reshuffle kabinet dekat,15,11,1,0,0,3,0,2,2026-06-25 17:05:01
1933117411324272899,,Kata Prabowo Soal Reshuffle Kabinet: Tidak Ada https://t.co/dkuaER7lhX,kata prabowo soal reshuffle kabinet tidak ada,8,7,1,0,0,0,0,0,2026-06-25 17:05:01
1933113955934937321,,Prabowo: Saya tidak ada Rencana Mau Reshuffle Kabinet https://t.co/Q9dJxaQUzo,prabowo tidak ada rencana mau reshuffle kabinet,9,7,1,0,0,1,0,0,2026-06-25 17:05:01
1933113312440651941,,https://t.co/5zNDLrMvtq Presiden Prabowo Subianto menegaskan belum ada rencana untuk melakukan reshuffle kabinet dalam waktu dekat.,presiden prabowo subianto tegas belum ada rencana laku reshuffle kabinet dekat,15,11,1,0,0,3,0,2,2026-06-25 17:05:01
1933112526432297025,,Presiden Prabowo Tegaskan Tak Ada Rencana Reshuffle Kabinet: Menteri Saya Bekerja dengan Baik https://t.co/kOXX9X7qWg #PrabowoSubianto #KabinetPrabowo #TidakAdaReshuffle #MenteriBekerjaBaik #KinerjaKabinet #DemokrasiIndonesia #SoliditasKabinet #bitvonline,presiden prabowo tegas tak ada rencana reshuffle kabinet menteri kerja baik,22,11,1,0,8,2,0,2,2026-06-25 17:05:01
1933110471818981404,,@ArtaN7707 @prabowo Termasuk yang ada di kabinet pak presiden Kalau sudah di baca segera di pecat jangan omon saja https://t.co/DyyM9Kn8EC,masuk ada kabinet pak presiden baca segera pecat jangan omon,20,10,1,2,0,7,0,1,2026-06-25 17:05:01
1933103518988095668,,@susipudjiastuti Kabinet nya prabowo ga bisa dipercaya bu..,kabinet prabowo enggak bisa percaya bu,8,6,0,1,0,1,1,1,2026-06-25 17:05:02
1933100902799544723,,@susipudjiastuti @prabowo para-para anak buah mulyono tuh punya HIDDEN AGENDA apa ya? kok dari awal selalu bikin ricuh kabinet?,parapara anak buah mulyono tuh punya hidden agenda ya kok awal selalu bikin ricuh kabinet,19,15,0,2,0,2,0,0,2026-06-25 17:05:02
1933096520548753813,,@Aceh Tito membuat gaduh di kabinet Prabowo pecat Tito dan kembalikan empat ke Aceh.,tito buat gaduh kabinet prabowo pecat tito kembali empat aceh,14,10,0,1,0,3,0,2,2026-06-25 17:05:02
1933094686257979430,,Kabinet terpecah Satu group ikut Pak Prabowo Satu group jadi menterinya Mulyono. Tegas mereka katakan siapa boss mereka. Group ini sejak pemerintahan baru bergulir selalu bikin onar dan kekacauan Prabowo terlihat kewalahan meladeni kelincahan group ini https://t.co/XbkDEYRQbg,kabinet pecah satu group ikut pak prabowo satu group jadi menteri mulyono tegas kata bos group sejak perintah baru gulir selalu bikin onar kacau prabowo lihat kewalahan laden lincah group,37,30,1,0,0,6,1,9,2026-06-25 17:05:02
1933089627864469536,,@RadioElshinta Melihat Prabowo dan para menteri Kabinet Merah Putih bersama-sama di ICI memberi saya harapan yang nyata. Infrastruktur bukan hanya tentang beton ini tentang pekerjaan martabat dan menjadikan Indonesia sebagai pusat kekuatan regional.,lihat prabowo menteri kabinet merah putih bersamasama ici beri harap nyata infrastruktur bukan tentang beton tentang kerja martabat jadi indonesia bagai pusat kuat regional,33,24,0,1,0,8,1,6,2026-06-25 17:05:03
1933089317536379046,,Presiden Prabowo Subianto beserta beberapa Menteri kabinet Merah Putih hadiri puncak acara International Conference on Infrastructure (ICI) di JCC Senayan Jakarta Kamis (12/6) sore. Awm #BeritaElshinta https://t.co/28pH4uMnpI,presiden prabowo subianto serta beberapa menteri kabinet merah putih hadir puncak acara international conference ons infrastructure ici jcc senayan jakarta kamis sore awm,27,23,1,0,1,1,1,2,2026-06-25 17:05:03
1933088635739660361,,Pak Presiden @prabowo kenapa masih diberikan Ruang kpd org seperti ini di KABINET Bapak ?? Pecat aja Pak Krn akan menjadi parasit dan membuat situasi kurang kondusif bahkan bisa terjadi perang Saudara ,pak presiden kenapa masih beri ruang kepada orang seperti kabinet bapak pecat saja pak karena jadi parasit buat situasi kurang kondusif bahkan bisa jadi perang saudara,32,26,0,1,0,4,4,4,2026-06-25 17:05:03
1933087992048157025,,@xquitavee @prabowo @gibran_tweet 02 malah di kabinet semua kurang apa lagi,malah kabinet semua kurang lagi,11,5,0,3,0,2,0,0,2026-06-25 17:05:03
1933086874915975282,,Presiden Prabowo Tegaskan Keberhasilan Bangsa Ditentukan oleh Kekuatan Sistem Hukum https://t.co/o27hh0fj64,presiden prabowo tegas hasil bangsa tentu kuat sistem hukum,11,9,1,0,0,1,0,4,2026-06-25 17:05:03
1933083481229373455,,Presiden Prabowo Subianto meresmikan kampus Bhinneka Tunggal Ika Unhan di Sentul Jabar. Peresmian kampus baru Unhan tersebut juga dihadiri oleh Presiden ke-6 RI Susilo Bambang Yudhoyono Menteri Pertahanan Pakistan serta sejumlah menteri dari Kabinet Merah Putih. https://t.co/qNQPe8HVUZ,presiden prabowo subianto resmi kampus bhinneka tunggal ika unhan sentul jabar resmi kampus baru unhan hadir presiden ri susilo bambang yudhoyono menteri tahan pakistan serta jumlah menteri kabinet merah putih,37,30,1,0,0,6,0,5,2026-06-25 17:05:04
1933081982503887202,,sebanyak 15 menteri dan 3 wakil menteri kabinet pemerintah presiden prabowo hadir dalam #ICI2025 konferensi inipun memamerkan proyek-proyek infrastruktur yang mencakup ketahanan pangan hingga energi terbarukan yg telah melalui proses kurasi https://t.co/27iVeJPC0A,banyak menteri wakil menteri kabinet perintah presiden prabowo hadir konferensi ini pamer proyekproyek infrastruktur cakup tahan pangan hingga energi baru yang lalu proses kuras,32,24,1,0,1,4,1,9,2026-06-25 17:05:04
1933081424313397559,,Dalam rangka memperkuat Kolaborasi dan Akselerasi Asta Cita ke-7 Presiden Prabowo Subianto dan Kabinet Merah Putih Kepala BNN Kota Jakarta Selatan (Kombes Pol. Bambang Yudistira S.Sos. https://t.co/vXtU35SBsg)..,rengga kuat kolaborasi akselerasi asta cita presiden prabowo subianto kabinet merah putih kepala bnn kota jakarta selatan kombes pul bambang yudistira ssos,27,22,1,0,0,4,2,1,2026-06-25 17:05:05
1933079326221570133,,Presiden Prabowo Umumkan Kenaikan Gaji Hakim 280 Persen https://t.co/IflBLGuDi7,presiden prabowo umum naik gaji hakim persen,9,7,1,0,0,0,0,2,2026-06-25 17:05:05
1933074531075395871,,@geloraco Wajib di pecat Dan juga momen bagus untuk versi versi di kabinet Bapak @prabowo,wajib pecat momen bagus versi versi kabinet bapak,15,8,0,2,0,5,0,0,2026-06-25 17:05:05
1933073382540742793,,PDIP Masuk Kabinet Prabowo Oposisi atau Koalisi? Presiden Prabowo Subianto kembali melontarkan ancaman kepada anak buahnya untuk tidak main-main dalam bekerja. Dalam pidatonya di Hari Hari Lahir Pancasila 2 Juni lalu dia berseru pejabat yang tidak mampu bekerja lebih baik https://t.co/T3kFFxNlAd,pdip masuk kabinet prabowo oposisi koalisi presiden prabowo subianto kembali lontar ancam kepada anak buah tidak mainmain kerja pidato hari hari lahir pancasila juni seru jabat tidak mampu kerja baik,41,30,1,0,0,9,0,8,2026-06-25 17:05:05
1933067154649473500,,Presiden Prabowo Hadiri Pengukuhan 1.451 Hakim Mahkamah Agung https://t.co/MNCHDElNdC,presiden prabowo hadir kukuh hakim mahkamah gung,9,7,1,0,0,0,1,2,2026-06-25 17:05:05
1933067061317841389,,@prabowo Pk presiden yth..kapan sih melaku kan Risafel kabinet nya..,pakai presiden ythkapan sih laku kan risafel kabinet,10,8,0,1,0,1,1,1,2026-06-25 17:05:06
1933054326416814546,,@OposisiCerdas Yth pak @prabowo tlg d batalkan secepatnya apa bapak ingin liat aceh angkat senjata lg mempertahankan pulaunya ? Secepatnya d cabut dan pecat mendagri dan geng solo d kabinet bapak hanya bikin ricuh adu domba ala pki kapan negara ini tenangnya pak? Ingat aceh 2x pilpres pilh bpk.,yth pak tolong ada batal cepat bapak ingin lihat aceh angkat senjata lagi tahan pulau cepat ada cabut pecat mendagri geng solo ada kabinet bapak bikin ricuh radu domba ala pki negara tenang pak ingat aceh kali pilpres pilh bpk,49,40,0,2,0,6,8,6,2026-06-25 17:05:06
1933050806556930410,,Turunkan Bahlil Bahlul dari kabinet Prabowo #JokowiMenujuKaram #JokowiMenujuKaram https://t.co/qjQrC9yQ9V,turun bahlil bahlul kabinet prabowo,9,5,1,0,2,1,0,1,2026-06-25 17:05:06
1933033180724125940,,Jadi yg bener ramalan yang mana Pak @prabowo? Indonesia bubar di tahun 2030 atau Ekonomi Indonesia masuk 5 besar dunia ini? Bapak kok cuek aja ya dapat masukan dari rakyat agar bersih-bersih kabinet dari para anteknya @jokowi?,jadi yang benar ramal mana pak indonesia bubar tahun ekonomi indonesia masuk besar dunia bapak kok cuek saja ya dapat masuk rakyat bersihbersih kabinet antek,37,25,0,2,0,8,3,3,2026-06-25 17:05:06
1933031804308787349,,@toe_giman @prabowo gmn neh katanya musuhnya asimg tapi kabinet anda jadi musuh rakyat terus geregetan bgt pak lihatnya pidato bapak galak2 tp ngurus kabinet cuma puluhan orang aja ga beres,bagaimana nih kata musuh asimg tetapi kabinet jadi musuh rakyat terus gereget banget pak lihat pidato bapak galak tapi urus kabinet cuma puluh orang saja enggak beres,30,27,0,2,0,1,8,6,2026-06-25 17:05:07
1933027423479869767,,@Aceh Pak @prabowo dan @Gerindra yth terlalu bnyk parasit+ benalu d kabinet bpk yg kerjanya cm jd beban dan membenturkan bpk dgn rakyat. Sdh waktunya bpk bersihkan smua antek² @jokowi biar apapun kbijakan yg bpk ambil bs berjalan.,pak yth terlalu banyak parasit benalu ada kabinet bpk yang kerja cuma jadi beban bentur bpk dengan rakyat sudah waktu bpk sih semua antek biar apa kbijakan yang bpk ambil bisa jalan,38,32,0,4,0,2,10,7,2026-06-25 17:05:07
1933023396805386618,,@Gerindra @prabowo selama orang2 titip si nabi baru masih ada di kabinet sulit,orang titip sih nabi baru masih ada kabinet sulit,13,9,0,2,0,2,1,0,2026-06-25 17:05:07
1933019893689196827,,@Lala1999839920 @KompasTV @prabowo Benar juga bila melihat ke kabinet yg dibawahinya masih bercokol orang² Mulyono. Dan Prabowo tak bisa membersihkan itu setidaknya sedikit berharap bisa membalikan keadaan cuitan saya cuma mengsuport saja.Pesimis jg pemerintahan sekarang bisa benar² bersih dari orang² masa lalu.,benar lihat kabinet yang bawah masih cokol orang mulyono prabowo tak bisa bersih tidak sedikit harap bisa balik ada cuit cuma mengsuport sajapesimis juga perintah sekarang bisa benar bersih orang masa,42,31,0,3,0,8,2,13,2026-06-25 17:05:08
1933018694571209129,,@sugondese6666 Imo orang ini adalah menteri paling merusak di kabinet Prabowo. Udh ga kehitung ada berapa banyak penyataan dan perintahnya yg ngawur yg bikin banyak pihak marah dan dirugikan.,imo orang menteri rusak kabinet prabowo sudah enggak hitung ada berapa banyak nyata perintah yang ngawur yang bikin banyak pihak marah rugi,29,22,0,1,0,6,4,5,2026-06-25 17:05:08
1933014808653373920,,@kompascom Selagi antek2 Jokowi masih dalam kabinet sama saja pak Prabowo pelihara tikus dalam rumah Indonesia sulit maju,lagi antek jokowi masih kabinet sama pak prabowo pelihara tikus rumah indonesia sulit maju,18,14,0,1,0,3,1,0,2026-06-25 17:05:08
1933014329697448236,,@kompascom Kenapa gak ada satupun menteri yg bener yah di kabinet ini?? Isinya blunder semua.. kok bisa Prabowo membiarkan hal2 spt ini terjadi,kenapa enggak ada satu menteri yang benar ya kabinet isi blunder semua kok bisa prabowo biar hal seperti jadi,23,19,0,1,0,3,5,4,2026-06-25 17:05:08
1933003914833768464,,@kompascom Dgn kabinet seperti ini yg asal dimasukkan sj pak @prabowo kok yakin amat sih? Pertumbuhan ekonomi kita Cuba 5%. Kabar terbarunya turun jd 4 7%. Omon omon pasti ada lg pihak ading yg gak senang Indonesia kuat. ,dengan kabinet seperti yang asal masuk saja pak kok yakin amat sih tumbuh ekonomi cuba kabar baru turun jadi omon omon pasti ada lagi pihak ading yang enggak senang indonesia kuat,38,31,0,2,0,2,7,3,2026-06-25 17:05:09
1933000641590493570,,Seperti nya AGUSTUS ini pak @prabowo akan memberi KADO ke warga negara Indonesia YAITU RESHUFLE KABINET BESAR BESARAN ! atau malah lebih dari itu ganti wapres ,seperti agustus pak beri kado warga negara indonesia yaitu reshufle kabinet besar besar malah ganti wapres,26,16,0,1,0,8,0,2,2026-06-25 17:05:09
1933000328649322560,,Tito memicu desintegrasi bangsa. Layak di panggil bpk desintregrasi bansa.... Bahlil dan tito layak dipecat dari kabinet prabowo https://t.co/5T9IAjIkKY,tito picu desintegrasi bangsa layak panggil bpk desintregrasi bansa bahlil tito layak pecat kabinet prabowo,19,15,1,0,0,3,0,2,2026-06-25 17:05:09
1932996528655749290,,International Conference on Infrastructure (ICI) hari kedua digelar di JCC senayan Jakarta Presiden Prabowo Subianto hingga beberapa Menteri Kabinet Merah Putih dijadwalkan hadir pada puncak acara Kamis (12/06). Awm #BeritaElshinta https://t.co/nx59xScUiJ,international conference ons infrastructure ici hari dua gelar jcc senayan jakarta presiden prabowo subianto hingga beberapa menteri kabinet merah putih jadwal hadir puncak acara kamis awm,31,26,1,0,1,2,1,3,2026-06-25 17:05:10
1932995307820011979,,@kompascom @Gerindra @prabowo Bosan gw dengan narasi kita ini bangsa yang besar efesiensi anggaran tapi kabinet loe gemuk segede gaban. Loe bagi bagi rolex bikin gw miris iya gw tau itu duit loe gw bahkan liat anak gw sepatu nya jebol belum bisa beliin. Bangsat lah kalian para pejabat,bosan gue narasi bangsa besar efesiensi anggar tetapi kabinet lo gemuk gede gaban lo bagi bagi rolex bikin gue tiris iya gue daun duit lo gue bahkan lihat anak gue sepatu jebol belum bisa beli bangsat kalian jabat,49,38,0,3,0,8,13,4,2026-06-25 17:05:10
1932994563217764832,,@kompascom Pak Prabowo kalo di podium! Sangar kita akan memberantas korupsi BLA blaaa ketemu Budi Arie di rapat kabinet. Biasa aja! Beliau di podium hanya meyakinkan menyenangka pendukungnya tidak menyelesaikan masalah! Habis itu ganti topik lain! Bangs ini bangsa yg besar!solusi nya mana?,pak prabowo kalau podium sangar berantas korupsi bla blaaa ketemu budi arie rapat kabinet biasa saja beliau podium yakin nangka dukung tidak selesai masalah habis ganti topik lain bangs bangsa yang besarsolusi mana,43,33,0,1,0,9,3,5,2026-06-25 17:05:11
1932992716595737005,,Reshuffle kabinet agaknya mau tidak mau harus dilakukan presiden @prabowo utk anggota kabinetnya yang tidak bisa bekerja. Sebagai pendukung beliau yg tidak mau kehilangan nalar kadangkala hrs jujur jika anggota kabinet ada yang tidak bisa bekerja Mentri yang memusuhi dan https://t.co/YlKNsH8f52,reshuffle kabinet agak mau tidak mau harus laku presiden untuk anggota kabinet tidak bisa kerja bagai dukung beliau yang tidak mau hilang nalar kadangkala harus jujur anggota kabinet ada tidak bisa kerja tri musuh,41,34,1,1,0,5,4,9,2026-06-25 17:05:11
1932988990774444040,, Setelah pertemuan Mega Prabowo 2 Juni lalu disusul pertemuan tim Prabowo Mega kita bs sinopsiskan bhw rentetan peristiwa itu ada tujuannya Untuk membujuk Mega masuk kabinet atau utk pemakzulan Gibran (RG) 8/6/2025: https://t.co/kplMqI9O0v via @tribunnews #JokowiMenujuKaram https://t.co/8qv9iAjcti,temu mega prabowo juni susul temu tim prabowo mega bisa sinopsis bahwa rentet peristiwa ada tuju bujuk mega masuk kabinet untuk makzul gibran rg via,37,25,2,1,1,6,3,8,2026-06-25 17:05:11
